audience,bias,message,source,author_position,author_state,author_gender,author_party,bias_neutral,bias_partisan,text_length
0,neutral,information,facebook,Representative,Louisiana,M,Republican,1,0,325
0,neutral,personal,facebook,Representative,Louisiana,M,Republican,1,0,145
0,partisan,policy,facebook,Representative,Louisiana,M,Republican,0,1,179
0,partisan,policy,facebook,Representative,Louisiana,M,Republican,0,1,239
0,neutral,policy,facebook,Representative,Tennessee,M,Republican,1,0,309
0,partisan,support,facebook,Representative,Tennessee,M,Republican,0,1,633
1,neutral,constituency,facebook,Representative,Tennessee,M,Republican,1,0,303
0,partisan,information,facebook,Representative,Tennessee,M,Republican,0,1,300
0,neutral,policy,facebook,Representative,Tennessee,M,Republican,1,0,92
0,neutral,support,facebook,Representative,Tennessee,M,Republican,1,0,320
0,neutral,personal,facebook,Representative,Tennessee,M,Republican,1,0,211
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,182
0,partisan,attack,facebook,Representative,Texas,M,Republican,0,1,451
0,partisan,constituency,facebook,Representative,Texas,M,Republican,0,1,421
1,neutral,information,facebook,Representative,Texas,M,Republican,1,0,520
1,neutral,policy,facebook,Representative,Texas,M,Republican,1,0,412
0,neutral,policy,facebook,Representative,Texas,M,Republican,1,0,51
0,partisan,policy,facebook,Representative,Texas,M,Republican,0,1,215
0,neutral,information,facebook,Representative,Texas,M,Republican,1,0,105
1,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,77
0,partisan,attack,facebook,Representative,Texas,M,Republican,0,1,262
0,partisan,attack,facebook,Representative,Texas,M,Republican,0,1,97
0,partisan,personal,facebook,Representative,Texas,M,Republican,0,1,151
0,partisan,policy,facebook,Representative,Texas,M,Republican,0,1,271
0,neutral,media,facebook,Representative,Texas,M,Republican,1,0,156
0,neutral,policy,facebook,Representative,Texas,M,Republican,1,0,156
0,neutral,policy,facebook,Representative,Texas,M,Republican,1,0,294
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,233
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,202
1,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,79
0,neutral,media,facebook,Representative,Texas,M,Republican,1,0,156
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,63
0,neutral,support,facebook,Representative,Texas,M,Republican,1,0,236
0,neutral,information,facebook,Representative,Texas,M,Republican,1,0,52
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,129
1,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,114
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,38
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,40
0,partisan,policy,facebook,Representative,Florida,F,Democrat,0,1,151
0,neutral,policy,facebook,Representative,Florida,F,Democrat,1,0,190
0,neutral,support,facebook,Representative,Florida,F,Democrat,1,0,150
0,neutral,information,facebook,Representative,Florida,F,Democrat,1,0,132
0,partisan,policy,facebook,Representative,Florida,F,Democrat,0,1,297
1,partisan,support,facebook,Senator,Nebraska,F,Republican,0,1,388
1,neutral,personal,facebook,Senator,Nebraska,F,Republican,1,0,169
0,neutral,media,facebook,Senator,Nebraska,F,Republican,1,0,272
1,neutral,information,facebook,Representative,Virginia,M,Republican,1,0,244
0,neutral,support,facebook,Representative,Virginia,M,Republican,1,0,126
0,partisan,policy,facebook,Representative,Virginia,M,Republican,0,1,693
0,neutral,support,facebook,Representative,Virginia,M,Republican,1,0,234
0,partisan,policy,facebook,Representative,Virginia,M,Republican,0,1,281
1,neutral,personal,facebook,Representative,Virginia,M,Republican,1,0,165
1,neutral,information,facebook,Representative,Virginia,M,Republican,1,0,89
0,neutral,policy,facebook,Representative,Virginia,M,Republican,1,0,224
0,partisan,policy,facebook,Representative,Virginia,M,Republican,0,1,366
0,partisan,policy,facebook,Representative,Virginia,M,Republican,0,1,224
1,neutral,information,facebook,Representative,Virginia,M,Republican,1,0,20
0,neutral,support,facebook,Senator,South Carolina,M,Republican,1,0,598
1,neutral,personal,facebook,Senator,South Carolina,M,Republican,1,0,166
0,partisan,policy,facebook,Senator,South Carolina,M,Republican,0,1,237
0,neutral,support,facebook,Senator,South Carolina,M,Republican,1,0,174
0,neutral,personal,facebook,Senator,South Carolina,M,Republican,1,0,1029
1,neutral,information,facebook,Representative,Texas,F,Republican,1,0,315
1,neutral,support,facebook,Representative,Texas,F,Republican,1,0,321
0,neutral,personal,facebook,Representative,Texas,F,Republican,1,0,292
1,neutral,personal,facebook,Representative,Texas,F,Republican,1,0,324
0,neutral,personal,facebook,Representative,Texas,F,Republican,1,0,380
0,neutral,information,facebook,Senator,Iowa,M,Republican,1,0,408
1,neutral,personal,facebook,Senator,Iowa,M,Republican,1,0,111
0,neutral,personal,facebook,Senator,Iowa,M,Republican,1,0,55
0,neutral,support,facebook,Senator,Iowa,M,Republican,1,0,46
1,neutral,information,facebook,Senator,Iowa,M,Republican,1,0,136
0,neutral,support,facebook,Senator,Iowa,M,Republican,1,0,119
0,neutral,policy,facebook,Senator,Iowa,M,Republican,1,0,140
0,partisan,personal,facebook,Senator,Iowa,M,Republican,0,1,140
0,partisan,policy,facebook,Senator,Iowa,M,Republican,0,1,95
0,neutral,policy,facebook,Senator,Iowa,M,Republican,1,0,83
0,neutral,policy,facebook,Senator,Iowa,M,Republican,1,0,81
1,neutral,policy,facebook,Senator,Iowa,M,Republican,1,0,129
0,neutral,attack,facebook,Senator,Iowa,M,Republican,1,0,55
0,partisan,policy,facebook,Representative,Texas,M,Democrat,0,1,777
0,neutral,support,facebook,Representative,Texas,M,Democrat,1,0,266
0,neutral,policy,facebook,Representative,Illinois,M,Democrat,1,0,112
0,partisan,policy,facebook,Representative,Illinois,M,Democrat,0,1,444
0,partisan,policy,facebook,Representative,Illinois,M,Democrat,0,1,269
0,partisan,policy,facebook,Representative,Illinois,M,Democrat,0,1,172
0,neutral,support,facebook,Representative,Illinois,M,Democrat,1,0,540
1,partisan,support,facebook,Representative,Illinois,M,Democrat,0,1,300
0,neutral,support,facebook,Representative,Missouri,M,Republican,1,0,189
0,neutral,support,facebook,Representative,Missouri,M,Republican,1,0,455
0,neutral,policy,facebook,Representative,Missouri,M,Republican,1,0,604
0,partisan,support,facebook,Representative,Missouri,M,Republican,0,1,284
1,neutral,media,facebook,Representative,Missouri,M,Republican,1,0,134
1,neutral,constituency,facebook,Representative,New Jersey,M,Republican,1,0,252
0,partisan,information,facebook,Representative,Arizona,M,Democrat,0,1,334
0,neutral,personal,facebook,Representative,Arizona,M,Democrat,1,0,299
0,neutral,support,facebook,Representative,Arizona,M,Democrat,1,0,397
0,partisan,policy,facebook,Representative,Arizona,M,Democrat,0,1,421
0,partisan,policy,facebook,Representative,Arizona,M,Democrat,0,1,278
0,neutral,personal,facebook,Representative,Arizona,M,Democrat,1,0,102
0,neutral,information,facebook,Representative,Arizona,M,Democrat,1,0,334
0,neutral,policy,facebook,Representative,Arizona,M,Democrat,1,0,370
0,neutral,policy,facebook,Representative,Texas,M,Republican,1,0,128
0,partisan,policy,facebook,Representative,Texas,M,Republican,0,1,343
1,neutral,information,facebook,Representative,Texas,M,Republican,1,0,100
0,partisan,policy,facebook,Representative,Texas,M,Republican,0,1,440
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,173
0,neutral,mobilization,facebook,Representative,Texas,M,Republican,1,0,154
0,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,163
0,neutral,media,facebook,Representative,Texas,M,Republican,1,0,102
0,partisan,policy,facebook,Representative,Texas,M,Republican,0,1,88
1,neutral,personal,facebook,Representative,Texas,M,Republican,1,0,157
0,neutral,media,facebook,Representative,Texas,M,Republican,1,0,152
0,neutral,other,facebook,Representative,Texas,M,Democrat,1,0,37
0,partisan,policy,facebook,Representative,Texas,M,Democrat,0,1,184
0,neutral,other,facebook,Representative,Texas,M,Democrat,1,0,165
0,neutral,policy,facebook,Representative,Texas,M,Democrat,1,0,140
1,neutral,information,facebook,Representative,California,M,Democrat,1,0,215
1,neutral,information,facebook,Representative,California,M,Democrat,1,0,91
0,neutral,policy,facebook,Representative,California,M,Democrat,1,0,250
0,partisan,information,facebook,Representative,California,M,Democrat,0,1,971
0,neutral,information,facebook,Representative,California,M,Democrat,1,0,533
1,partisan,constituency,facebook,Representative,California,M,Democrat,0,1,203
0,neutral,support,facebook,Representative,California,M,Democrat,1,0,187
1,neutral,information,facebook,Representative,California,M,Democrat,1,0,480
0,neutral,policy,facebook,Representative,California,M,Democrat,1,0,394
0,neutral,information,facebook,Representative,Georgia,M,Republican,1,0,843
0,neutral,personal,facebook,Representative,Georgia,M,Republican,1,0,97
0,neutral,personal,facebook,Representative,Georgia,M,Republican,1,0,185
0,partisan,personal,facebook,Representative,Georgia,M,Republican,0,1,195
0,partisan,policy,facebook,Representative,Georgia,M,Republican,0,1,144
0,neutral,media,facebook,Representative,Georgia,M,Republican,1,0,231
1,neutral,information,facebook,Representative,Georgia,M,Republican,1,0,355
0,neutral,support,facebook,Representative,Colorado,M,Republican,1,0,239
0,neutral,information,facebook,Representative,Colorado,M,Republican,1,0,414
0,neutral,personal,facebook,Representative,Colorado,M,Republican,1,0,109
0,neutral,support,facebook,Representative,Colorado,M,Republican,1,0,109
0,partisan,support,facebook,Representative,Colorado,M,Republican,0,1,245
0,neutral,policy,facebook,Representative,Ohio,M,Republican,1,0,105
0,neutral,support,facebook,Representative,Ohio,M,Republican,1,0,273
0,partisan,support,facebook,Representative,Ohio,M,Republican,0,1,198
0,partisan,policy,facebook,Representative,Ohio,M,Republican,0,1,162
1,neutral,constituency,facebook,Representative,Ohio,M,Republican,1,0,129
0,neutral,policy,facebook,Representative,Ohio,M,Republican,1,0,81
0,neutral,personal,facebook,Representative,Ohio,M,Republican,1,0,84
1,neutral,mobilization,facebook,Representative,Ohio,M,Republican,1,0,171
1,neutral,personal,facebook,Representative,Ohio,M,Republican,1,0,146
1,neutral,personal,facebook,Representative,New York,M,Republican,1,0,119
1,neutral,media,facebook,Representative,New York,M,Republican,1,0,139
1,neutral,personal,facebook,Representative,New York,M,Republican,1,0,116
1,neutral,support,facebook,Representative,Arizona,M,Republican,1,0,731
0,neutral,personal,facebook,Representative,Arizona,M,Republican,1,0,346
0,partisan,attack,facebook,Representative,Arizona,M,Republican,0,1,659
0,neutral,policy,facebook,Representative,Arizona,M,Republican,1,0,610
0,neutral,support,facebook,Representative,Arizona,M,Republican,1,0,246
0,partisan,policy,facebook,Representative,Arizona,M,Republican,0,1,220
0,partisan,policy,facebook,Representative,Arizona,M,Republican,0,1,864
1,partisan,information,facebook,Representative,Arizona,M,Republican,0,1,109
0,neutral,policy,facebook,Representative,Arizona,M,Republican,1,0,190
0,neutral,personal,facebook,Representative,Arizona,M,Republican,1,0,205
1,neutral,constituency,facebook,Representative,Arizona,M,Republican,1,0,148
1,neutral,constituency,facebook,Representative,Arizona,M,Republican,1,0,122
0,neutral,policy,facebook,Representative,Arizona,M,Republican,1,0,124
0,neutral,policy,facebook,Representative,South Carolina,M,Republican,1,0,60
0,neutral,personal,facebook,Representative,Virginia,M,Republican,1,0,113
0,partisan,personal,facebook,Representative,Virginia,M,Republican,0,1,170
0,neutral,policy,facebook,Representative,Virginia,M,Republican,1,0,103
0,partisan,support,facebook,Representative,Virginia,M,Republican,0,1,119
0,neutral,media,facebook,Representative,Virginia,M,Republican,1,0,160
0,neutral,support,facebook,Representative,Hawaii,F,Democrat,1,0,1163
1,neutral,personal,facebook,Representative,Hawaii,F,Democrat,1,0,299
1,neutral,personal,facebook,Representative,Hawaii,F,Democrat,1,0,378
0,neutral,policy,facebook,Representative,Hawaii,F,Democrat,1,0,653
0,neutral,personal,facebook,Representative,Hawaii,F,Democrat,1,0,615
0,neutral,support,facebook,Representative,Hawaii,F,Democrat,1,0,178
0,neutral,policy,facebook,Representative,Florida,M,Democrat,1,0,220
1,neutral,support,facebook,Representative,Texas,M,Democrat,1,0,219
0,neutral,personal,facebook,Representative,Texas,M,Democrat,1,0,206
0,partisan,information,facebook,Representative,Maryland,M,Democrat,0,1,639
0,neutral,mobilization,facebook,Representative,Maryland,M,Democrat,1,0,417
0,neutral,support,facebook,Representative,Maryland,M,Democrat,1,0,179
0,partisan,attack,facebook,Representative,Maryland,M,Democrat,0,1,215
0,neutral,personal,facebook,Representative,Maryland,M,Democrat,1,0,250
0,partisan,policy,facebook,Representative,Maryland,M,Democrat,0,1,190
0,partisan,policy,facebook,Representative,Maryland,M,Democrat,0,1,183
0,neutral,support,facebook,Representative,Maryland,M,Democrat,1,0,185
0,partisan,policy,facebook,Representative,Maryland,M,Democrat,0,1,240
0,neutral,personal,facebook,Representative,Maryland,M,Democrat,1,0,232
0,neutral,policy,facebook,Representative,Maryland,M,Democrat,1,0,164
0,neutral,support,facebook,Representative,Maryland,M,Democrat,1,0,216
0,partisan,attack,facebook,Representative,Maryland,M,Democrat,0,1,237
0,partisan,information,facebook,Representative,Maryland,M,Democrat,0,1,200
0,partisan,policy,facebook,Representative,California,M,Democrat,0,1,249
0,neutral,personal,facebook,Representative,California,M,Democrat,1,0,451
0,neutral,personal,facebook,Representative,California,M,Democrat,1,0,321
0,neutral,information,facebook,Representative,California,M,Democrat,1,0,2004
0,partisan,support,facebook,Representative,California,M,Democrat,0,1,769
0,neutral,support,facebook,Representative,New York,M,Democrat,1,0,409
0,neutral,policy,facebook,Representative,New York,M,Democrat,1,0,228
0,partisan,support,facebook,Representative,New York,M,Democrat,0,1,457
1,neutral,personal,facebook,Senator,Nevada,M,Republican,1,0,318
1,neutral,personal,facebook,Senator,Nevada,M,Republican,1,0,88
0,partisan,policy,facebook,Representative,Mississippi,M,Republican,0,1,113
0,neutral,information,facebook,Senator,New Mexico,M,Democrat,1,0,151
0,neutral,personal,facebook,Senator,New Mexico,M,Democrat,1,0,113
0,neutral,policy,facebook,Representative,Connecticut,M,Democrat,1,0,202
0,partisan,policy,facebook,Representative,Connecticut,M,Democrat,0,1,251
0,neutral,personal,facebook,Representative,Connecticut,M,Democrat,1,0,99
0,neutral,information,facebook,Representative,Connecticut,M,Democrat,1,0,235
0,partisan,support,facebook,Representative,Connecticut,M,Democrat,0,1,84
0,neutral,policy,facebook,Representative,Connecticut,M,Democrat,1,0,204
0,neutral,personal,facebook,Representative,California,M,Republican,1,0,263
0,partisan,policy,facebook,Representative,New York,M,Republican,0,1,455
0,neutral,support,facebook,Representative,New York,M,Republican,1,0,275
1,neutral,information,facebook,Representative,New York,M,Republican,1,0,232
1,partisan,support,facebook,Representative,New York,M,Republican,0,1,189
1,neutral,media,facebook,Representative,New York,M,Republican,1,0,137
0,neutral,personal,facebook,Representative,Maryland,M,Republican,1,0,132
0,neutral,information,facebook,Representative,Maryland,M,Republican,1,0,113
0,neutral,support,facebook,Representative,Missouri,F,Republican,1,0,1025
0,neutral,media,facebook,Representative,Missouri,F,Republican,1,0,165
